MONSTER_IDENTIFICATIE;MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;TYPERING_OMSCHRIJVING;TYPERING_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;HOEDANIGHEID_OMSCHRIJVING;HOEDANIGHEID_CODE;COMPARTIMENT_OMSCHRIJVING;COMPARTIMENT_CODE;WAARDEBEWERKINGSMETHODE_OMSCHRIJVING;WAARDEBEWERKINGSMETHODE_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARDEBEPALINGSMETHODE_CODE;BEMONSTERINGSSOORT_OMSCHRIJVING;BEMONSTERINGSSOORT_CODE;WAARNEMINGDATUM;WAARNEMINGTIJD (MET/CET);LIMIETSYMBOOL;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;REFERENTIE;NOTITIE_CODE;NOTITIE_OMSCHRIJVING;STATUSWAARDE;OPDRACHTGEVENDE_INSTANTIE;MEETAPPARAAT_OMSCHRIJVING;MEETAPPARAAT_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING;BEMONSTERINGSAPPARAAT_CODE;PLAATSBEPALINGSAPPARAAT_OMSCHRIJVING;PLAATSBEPALINGSAPPARAAT_CODE;BEMONSTERINGSHOOGTE;REFERENTIEVLAK;EPSG;X;Y;ORGAAN_OMSCHRIJVING;ORGAAN_CODE;TAXON_NAME;GROEPERING_OMSCHRIJVING;GROEPERING_CODE;GROEPERING_KANAAL;GROEPERING_TYPE
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;31-05-2020;12:00:00;;74,08;74.08;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;01-06-2020;12:00:00;;66,79;66.79;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;01-06-2020;12:00:00;;66,79;66.79;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;02-06-2020;12:00:00;;59,6;59.6;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;02-06-2020;12:00:00;;59,6;59.6;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;03-06-2020;12:00:00;;64,1;64.1;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;03-06-2020;12:00:00;;64,1;64.1;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;04-06-2020;12:00:00;;41,28;41.28;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;04-06-2020;12:00:00;;41,28;41.28;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;05-06-2020;12:00:00;;50,82;50.82;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;05-06-2020;12:00:00;;50,82;50.82;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;06-06-2020;12:00:00;;88,8;88.8;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;06-06-2020;12:00:00;;88,8;88.8;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;07-06-2020;12:00:00;;77,81;77.81;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;07-06-2020;12:00:00;;77,81;77.81;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;08-06-2020;12:00:00;;78,96;78.96;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;08-06-2020;12:00:00;;78,96;78.96;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;09-06-2020;12:00:00;;62,61;62.61;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;09-06-2020;12:00:00;;62,61;62.61;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;10-06-2020;12:00:00;;77,57;77.57;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;10-06-2020;12:00:00;;77,57;77.57;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;11-06-2020;12:00:00;;53,55;53.55;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;11-06-2020;12:00:00;;53,55;53.55;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;12-06-2020;12:00:00;;63,94;63.94;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;12-06-2020;12:00:00;;63,94;63.94;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;13-06-2020;12:00:00;;100,51;100.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;13-06-2020;12:00:00;;100,51;100.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;14-06-2020;12:00:00;;72,61;72.61;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;14-06-2020;12:00:00;;72,61;72.61;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;15-06-2020;12:00:00;;88,45;88.45;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;15-06-2020;12:00:00;;88,45;88.45;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;16-06-2020;12:00:00;;79,34;79.34;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;16-06-2020;12:00:00;;79,34;79.34;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;17-06-2020;12:00:00;;69,08;69.08;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;17-06-2020;12:00:00;;69,08;69.08;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;18-06-2020;12:00:00;;148,44;148.44;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;18-06-2020;12:00:00;;148,44;148.44;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;19-06-2020;12:00:00;;108,42;108.42;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;19-06-2020;12:00:00;;108,42;108.42;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;20-06-2020;12:00:00;;90,26;90.26;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;20-06-2020;12:00:00;;90,26;90.26;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;21-06-2020;12:00:00;;70,51;70.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;21-06-2020;12:00:00;;70,51;70.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;22-06-2020;12:00:00;;68,32;68.32;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;22-06-2020;12:00:00;;68,32;68.32;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;23-06-2020;12:00:00;;73,49;73.49;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;23-06-2020;12:00:00;;73,49;73.49;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;24-06-2020;12:00:00;;43,57;43.57;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;24-06-2020;12:00:00;;43,57;43.57;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;25-06-2020;12:00:00;;47,65;47.65;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;25-06-2020;12:00:00;;47,65;47.65;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;26-06-2020;12:00:00;;56,17;56.17;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;26-06-2020;12:00:00;;56,17;56.17;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;27-06-2020;12:00:00;;45,45;45.45;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;27-06-2020;12:00:00;;45,45;45.45;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;28-06-2020;12:00:00;;50,7;50.7;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;28-06-2020;12:00:00;;50,7;50.7;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;29-06-2020;12:00:00;;70,03;70.03;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;29-06-2020;12:00:00;;70,03;70.03;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;30-06-2020;12:00:00;;63,12;63.12;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;30-06-2020;12:00:00;;63,12;63.12;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
